Timestamp,Side,Symbol_BNC,Symbol_HB,Price_BNC,Price_HB,Volume,Spread,PnL
2021-08-20 00:06:44,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.866,26.86745284280937,20.93,0.001447469464084065,0.030295535883279483
2021-08-20 00:06:49,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.868,26.86966698380046,38.89,0.001661610033762352,0.06462001421301787
2021-08-20 00:07:15,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8416,26.844,20.0,0.0023946314400000905,0.047892628800001814
2021-08-20 00:07:25,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.826,26.83,0.034,0.0039946343999974696,0.00013581756959991397
2021-08-20 00:07:30,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.829999999999995,26.830055925,40.0,5.055899441125366e-05,0.0020223597764501464
2021-08-20 00:07:31,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.828999999999997,26.830299999999998,1.246,0.0012946340700002266,0.0016131140512202823
2021-08-20 00:07:33,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.83090029359953,26.831587199060476,34.06,0.0006815392121967281,0.02321322556742056
2021-08-20 00:07:49,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.833,26.833100000000005,1.343,9.463339000465292e-05,0.00012709264277624888
2021-08-20 00:07:59,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.835,26.8371718096114,86.97999999999999,0.0021664423942198033,0.18843715944923847
2021-08-20 00:08:02,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.834529899113424,26.837327300519725,65.41999999999999,0.002792034220580938,0.18265487871040495
2021-08-20 00:08:09,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.839,26.842,21.56,0.00299463189999782,0.064564263763953
2021-08-20 00:08:25,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.822,26.822624775353017,15.58,0.0006194108905415413,0.009650421674637213
2021-08-20 00:08:28,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.817,26.817566370827706,31.098,0.0005610073710683325,0.017446207225483002
2021-08-20 00:08:33,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8,26.801,9.063731343283582,0.0009946398999990636,0.00901514883690196
2021-08-20 00:08:34,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8,26.804,5.26,0.0039946395999998635,0.021011804295999283
2021-08-20 00:08:47,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.79,26.79155742574257,25.25,0.0015520675868301993,0.03918970656746253
2021-08-20 00:08:48,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.79,26.79175742574257,25.25,0.001752067566829522,0.044239706062445434
2021-08-20 00:08:53,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.802,26.8024,0.26,0.00039463956000125404,0.00010260628560032605
2021-08-20 00:08:58,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8066,26.807,35.08,0.00039463864000122286,0.013843923491242898
2021-08-20 00:09:01,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.806299999999997,26.807,1.486,0.0006946386699989855,0.0010322330636184924
2021-08-20 00:09:06,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.817,26.8174,0.505,0.00039463655999963056,0.00019929146279981343
2021-08-20 00:09:27,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8112,26.812,9.11,0.0007946376800018482,0.007239149264816836
2021-08-20 00:09:28,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8112,26.814,0.89,0.0027946374800001807,0.002487227357200161
2021-08-20 00:09:29,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8112,26.815,0.89,0.003794637380002241,0.0033772272682019945
2021-08-20 00:09:37,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.806,26.8067,1.48,0.0006946387299994249,0.0010280653203991487
2021-08-20 00:09:38,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.805034628793376,26.8067,42.739,0.0016600100331618356,0.07094716880730369
2021-08-20 00:09:42,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.793,26.7957,46.28,0.0026946411300024006,0.1247079914965111
2021-08-20 00:09:50,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.788886391437305,26.7893,13.08,0.0004082507440550709,0.005339919732240328
2021-08-20 00:09:54,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.8,26.8018,20.733,0.0017946398200000587,0.03720826738806122
2021-08-20 00:09:57,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.802,26.8025,0.265,0.0004946395499978291,0.00013107948074942474
2021-08-20 00:10:02,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.836999999999996,26.840862348990964,28.889000000000003,0.003856981204733844,0.11142433002355602
2021-08-20 00:10:04,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.839,26.839099999999995,1.483,9.463218999954413e-05,0.00014033953776932396
2021-08-20 00:10:06,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.824,26.8241,52.18,9.463519000025852e-05,0.00493806421421349
2021-08-20 00:10:13,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.804529150814176,26.81158746005174,131.42000000000002,0.00705294762590203,0.9268983769960449
2021-08-20 00:10:14,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.796000000000003,26.79757366071429,44.8,0.0015683013569204954,0.07025990079003819
2021-08-20 00:10:22,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.860999999999997,26.8623,19.617,0.0012946276700020246,0.02539671100242972
2021-08-20 00:10:29,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.889924464831804,26.8921,19.62,0.0021701569657496624,0.04257847966800838
2021-08-20 00:10:31,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.89699164248404,26.897500000000004,34.459999999999994,0.0005029780667994536,0.01733262418190917
2021-08-20 00:10:41,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.908000000000005,26.909785475,40.0,0.00178009322144945,0.071203728857978
2021-08-20 00:10:56,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.893666666666665,26.900786888888888,45.0,0.007114842776867513,0.32016792495903806
2021-08-20 00:11:00,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.938000000000002,26.939809649122807,45.6,0.0018042613418405992,0.08227431718793132
2021-08-20 00:11:14,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.9221,26.924,7.42,0.0018946153900024764,0.014058046193818374
2021-08-20 00:11:34,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.913964320154292,26.9166,41.48,0.00263029678927688,0.10910471081920498
2021-08-20 00:11:35,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.908,26.909644644387317,11.67,0.0016392626228511505,0.019130194808672927
2021-08-20 00:11:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.9354,26.935999999999996,24.0,0.0005946128599962332,0.014270708639909596
2021-08-20 00:11:44,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.950250549450548,26.955000000000002,1.82,0.004744060024397731,0.00863418924440387
2021-08-20 00:12:12,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.994,26.995499999999996,7.013,0.0014946010499981026,0.010481637163636693
2021-08-20 00:12:24,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.993,26.9931,11.04,9.460138999981843e-05,0.0010443993455979954
2021-08-20 00:12:27,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.005000000000003,27.005399999999998,1.477,0.00039459895999842317,0.000582822663917671
2021-08-20 00:12:38,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.031,27.033399999999997,9.83,0.0023945935600007966,0.02353885469480783
2021-08-20 00:12:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.023,27.026850000000003,20.64,0.003844595015001451,0.07935244110962995
2021-08-20 00:13:00,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.024000000000004,27.024826591760302,5.34,0.0008211868776398934,0.004385137926597031
2021-08-20 00:13:01,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.02,27.0201,4.56,9.459598999995393e-05,0.0004313577143997899
2021-08-20 00:13:08,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.011999999999997,27.012302837155072,25.73,0.0002974347247924058,0.007652995468908601
2021-08-20 00:13:10,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.019,27.020099999999996,9.99,0.0010945960899995026,0.01093501493909503
2021-08-20 00:13:11,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.022,27.025998991775005,37.69,0.003993586975109766,0.15051829309188708
2021-08-20 00:13:15,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.034,27.0349,1.0,0.0008945931100014552,0.0008945931100014552
2021-08-20 00:13:21,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.026,27.027866949999996,20.0,0.001861544613303724,0.037230892266074476
2021-08-20 00:13:29,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.01,27.011609444444442,12.6,0.0016040422834967874,0.02021093277205952
2021-08-20 00:13:31,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.9975,27.0,5.267,0.0024946002500016435,0.013139059516758658
2021-08-20 00:14:29,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.020999999999997,27.023,10.7,0.0019945956000026435,0.021342172920028286
2021-08-20 00:14:35,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0266,27.027,1.002,0.00039459464000485425,0.00039538382928486394
2021-08-20 00:14:49,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.055887401667253,27.056999999999995,76.653,0.0011071870440031583,0.0848692084839741
2021-08-20 00:15:13,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.039,27.0419,36.98,0.0028945919099980628,0.10704200883172835
2021-08-20 00:15:14,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.032000000000004,27.034612975000005,40.0,0.002607568338702051,0.10430273354808205
2021-08-20 00:15:20,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.006,27.0086,2.05,0.0025945985400003526,0.005318927007000722
2021-08-20 00:15:21,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0,27.00019679442989,145.06,0.00019139441021087493,0.02776367314518952
2021-08-20 00:15:40,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.066881418439714,27.067,3.5250000000000004,0.00011316817214481293,0.0003989178068104656
2021-08-20 00:15:41,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.067,27.0671,1.569,9.458659000022206e-05,0.0001484063597103484
2021-08-20 00:16:16,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.058,27.0581,1.019,9.458839000064205e-05,9.638556941065424e-05
2021-08-20 00:16:20,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.055,27.0581,1.02,0.0030945886899996717,0.003156480463799665
2021-08-20 00:16:28,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.057,27.0582,2.498,0.0011945884800001955,0.0029840820230404887
2021-08-20 00:16:30,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.064,27.064700000000002,1.494,0.0006945871299999905,0.0010377131722199857
2021-08-20 00:16:32,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.05795957792208,27.058200000000003,36.96,0.000235010461963239,0.008685986674161313
2021-08-20 00:16:46,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.07,27.073699999999995,10.0,0.003694585629997772,0.03694585629997772
2021-08-20 00:16:47,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.062000000000005,27.0629,1.3,0.0008945875099959893,0.0011629637629947862
2021-08-20 00:17:28,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.07243753805799,27.073501171015035,64.047,0.001058218363177389,0.06777571150642224
2021-08-20 00:17:31,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.057216491248475,27.06,34.394,0.0027780970298736515,0.09554986924547437
2021-08-20 00:17:37,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.060099999999995,27.061,0.0036177249899298,0.0008945878900049653,3.2363729653595343e-06
2021-08-20 00:17:41,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.07,27.0712,4.42,0.0011945858800021544,0.005280069589609523
2021-08-20 00:17:49,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.067,27.068099999999998,20.8,0.0010945864899993493,0.022767398991986466
2021-08-20 00:17:51,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.062,27.06522,40.0,0.0032145872779988905,0.12858349111995562
2021-08-20 00:18:01,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.057,27.0601,1.569,0.003094588289997827,0.00485540902700659
2021-08-20 00:18:03,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0447,27.045,34.33443521281434,0.0002945910300030904,0.010114616633917354
2021-08-20 00:18:45,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.06845429740791,27.0705,36.65,0.0020402886966574326,0.07477658073249491
2021-08-20 00:18:50,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.076999999999998,27.0794,0.21,0.002394584360001343,0.000502862715600282
2021-08-20 00:18:58,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.068,27.0689,1.569,0.00089458630999747,0.0014036059203860305
2021-08-20 00:19:23,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0205,27.021,24.649,0.0004945958500036782,0.012191293106740666
2021-08-20 00:19:36,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.99360233208955,26.993999999999996,21.44,0.0003922691502127206,0.00841025058056073
2021-08-20 00:19:37,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.9913,26.996,4.41,0.004694601269998577,0.020703191600693723
2021-08-20 00:19:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.9913,26.994,4.09,0.002694601470000196,0.011020920012300801
2021-08-20 00:19:40,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.991300000000003,26.995,0.32,0.003694601370000925,0.001182272438400296
2021-08-20 00:19:41,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.991300000000003,26.993,0.32,0.0016946015699989248,0.000542272502399656
2021-08-20 00:19:42,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,26.991300000000003,26.991999999999997,0.32,0.0006946016699979245,0.00022227253439933585
2021-08-20 00:19:44,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0115,27.012,3.703,0.0004945976500002115,0.0018314950979507832
2021-08-20 00:20:09,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.026,27.027199999999997,39.076,0.0011945946799972076,0.04667998171557088
2021-08-20 00:20:14,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.064,27.0655,7.5,0.0014945870500024253,0.01120940287501819
2021-08-20 00:20:51,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.083,27.0831,10.0,9.458339000331965e-05,0.0009458339000331965
2021-08-20 00:21:09,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0687,27.071000000000005,0.19,0.002294586030003615,0.0004359713457006869
2021-08-20 00:21:10,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.068,27.07,0.38,0.0019945861999990785,0.0007579427559996499
2021-08-20 00:21:21,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.079,27.07962875,20.0,0.0006233341371234902,0.012466682742469804
2021-08-20 00:21:43,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.0502,27.053999999999995,19.56,0.0037945895799960695,0.07422217218472311
2021-08-20 00:22:32,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.081429573314153,27.082,20.0,0.000565010342888528,0.011300206857770561
2021-08-20 00:22:58,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.089999999999996,27.0919,9.77,0.001894581810002943,0.018510064283728752
2021-08-20 00:23:32,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.13549002169197,27.135999999999996,4.61,0.0005045511590248227,0.0023259808431044327
2021-08-20 00:23:33,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.128899999999998,27.131999999999998,10.0,0.003094573910000591,0.030945739100005913
2021-08-20 00:23:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.189425092707044,27.191,8.09,0.0015694692504456666,0.012697006236105443
2021-08-20 00:23:47,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.2135,27.215,0.53,0.001494557150000191,0.0007921152895001012
2021-08-20 00:24:37,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.142000000000003,27.142099999999996,1.43,9.457158999596579e-05,0.00013523737369423107
2021-08-20 00:25:48,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.227,27.229296525096526,10.36,0.0022910794668739836,0.023735583276814468
2021-08-20 00:25:51,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.219,27.2193,6.72,0.0002945561699996392,0.0019794174623975753
2021-08-20 00:26:08,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.232,27.23222370444667,29.91,0.00021825802430445294,0.006528097506946187
2021-08-20 00:26:09,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.232000000000003,27.233186610878658,2.3899999999999997,0.0011811643599949158,0.0028229828203878483
2021-08-20 00:26:13,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.24205304518664,27.24515088408644,20.36,0.0030923901794066835,0.06296106405272008
2021-08-20 00:26:19,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.230000000000004,27.232774781189736,67.41,0.002769334912253033,0.18668086643497694
2021-08-20 00:26:21,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.228,27.2281,1.679,9.455438999636234e-05,0.00015875682080389238
2021-08-20 00:26:25,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.23,27.2301,3.67,9.455398999921516e-05,0.00034701314329711963
2021-08-20 00:26:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.24,27.240200000000005,10.0,0.00019455198000663932,0.001945519800066393
2021-08-20 00:26:40,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.238,27.240199999999998,1.679,0.0021945521800003785,0.0036846531102206355
2021-08-20 00:26:51,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.238,27.2383,5.35,0.0002945523699969434,0.0015758551794836473
2021-08-20 00:26:52,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.238546505284692,27.239,29.33,0.00044804696065652304,0.01314121735605582
2021-08-20 00:26:57,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.251,27.2533,13.92,0.0022945495699958243,0.03194013001434187
2021-08-20 00:26:58,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.257600000000004,27.258,20.0,0.0003945484399962256,0.007890968799924512
2021-08-20 00:27:05,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.2613,27.263,9.454,0.0016945475700021338,0.016020252726800174
2021-08-20 00:27:16,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.2429,27.244,0.9793978247543396,0.0010945513100017617,0.0010720011720977381
2021-08-20 00:27:30,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.26496568759786,27.265,37.042,2.8859405568658954e-05,0.001069010101074265
2021-08-20 00:27:36,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.26480293459666,27.269999999999996,45.594,0.005191611923045852,0.23670635401935258
2021-08-20 00:27:38,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.264971960943853,27.266227306753454,61.45,0.0012498926896705592,0.07680590578025587
2021-08-20 00:27:39,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.264799999999997,27.265143450358625,10.596,0.00033799736428172597,0.0035814200719291684
2021-08-20 00:27:42,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.253706467661694,27.258,34.169999999999995,0.0042880811676579145,0.1465237334988709
2021-08-20 00:27:43,bnc_to_hb,LINKUSDT.BNC,LINKUSDT.HB,27.25362476190476,27.257999999999996,17.85,0.004369786932759355,0.07800069674975449
